,index,A_MEANS_FIVE_AC,A_MEANS_FIVE_AF,A_MEANS_FIVE_AR,A_MEANS_FIVE_AS,A_MEANS_FIVE_AST,A_MEANS_FIVE_AY,A_MEANS_FIVE_FTAG,A_MEANS_FIVE_FTHG,A_MEANS_FIVE_FTR_A,A_MEANS_FIVE_FTR_D,A_MEANS_FIVE_FTR_H,A_MEANS_FIVE_HC,A_MEANS_FIVE_HF,A_MEANS_FIVE_HR,A_MEANS_FIVE_HS,A_MEANS_FIVE_HST,A_MEANS_FIVE_HTAG,A_MEANS_FIVE_HTHG,A_MEANS_FIVE_HTR_A,A_MEANS_FIVE_HTR_D,A_MEANS_FIVE_HTR_H,A_MEANS_FIVE_HY,A_MEANS_THREE_AC,A_MEANS_THREE_AF,A_MEANS_THREE_AR,A_MEANS_THREE_AS,A_MEANS_THREE_AST,A_MEANS_THREE_AY,A_MEANS_THREE_FTAG,A_MEANS_THREE_FTHG,A_MEANS_THREE_FTR_A,A_MEANS_THREE_FTR_D,A_MEANS_THREE_FTR_H,A_MEANS_THREE_HC,A_MEANS_THREE_HF,A_MEANS_THREE_HR,A_MEANS_THREE_HS,A_MEANS_THREE_HST,A_MEANS_THREE_HTAG,A_MEANS_THREE_HTHG,A_MEANS_THREE_HTR_A,A_MEANS_THREE_HTR_D,A_MEANS_THREE_HTR_H,A_MEANS_THREE_HY,A_STD_FIVE_AC,A_STD_FIVE_AF,A_STD_FIVE_AR,A_STD_FIVE_AS,A_STD_FIVE_AST,A_STD_FIVE_AY,A_STD_FIVE_FTAG,A_STD_FIVE_FTHG,A_STD_FIVE_FTR_A,A_STD_FIVE_FTR_D,A_STD_FIVE_FTR_H,A_STD_FIVE_HC,A_STD_FIVE_HF,A_STD_FIVE_HR,A_STD_FIVE_HS,A_STD_FIVE_HST,A_STD_FIVE_HTAG,A_STD_FIVE_HTHG,A_STD_FIVE_HTR_A,A_STD_FIVE_HTR_D,A_STD_FIVE_HTR_H,A_STD_FIVE_HY,A_STD_THREE_AC,A_STD_THREE_AF,A_STD_THREE_AR,A_STD_THREE_AS,A_STD_THREE_AST,A_STD_THREE_AY,A_STD_THREE_FTAG,A_STD_THREE_FTHG,A_STD_THREE_FTR_A,A_STD_THREE_FTR_D,A_STD_THREE_FTR_H,A_STD_THREE_HC,A_STD_THREE_HF,A_STD_THREE_HR,A_STD_THREE_HS,A_STD_THREE_HST,A_STD_THREE_HTAG,A_STD_THREE_HTHG,A_STD_THREE_HTR_A,A_STD_THREE_HTR_D,A_STD_THREE_HTR_H,A_STD_THREE_HY,H_MEANS_FIVE_AC,H_MEANS_FIVE_AF,H_MEANS_FIVE_AR,H_MEANS_FIVE_AS,H_MEANS_FIVE_AST,H_MEANS_FIVE_AY,H_MEANS_FIVE_FTAG,H_MEANS_FIVE_FTHG,H_MEANS_FIVE_FTR_A,H_MEANS_FIVE_FTR_D,H_MEANS_FIVE_FTR_H,H_MEANS_FIVE_HC,H_MEANS_FIVE_HF,H_MEANS_FIVE_HR,H_MEANS_FIVE_HS,H_MEANS_FIVE_HST,H_MEANS_FIVE_HTAG,H_MEANS_FIVE_HTHG,H_MEANS_FIVE_HTR_A,H_MEANS_FIVE_HTR_D,H_MEANS_FIVE_HTR_H,H_MEANS_FIVE_HY,H_MEANS_THREE_AC,H_MEANS_THREE_AF,H_MEANS_THREE_AR,H_MEANS_THREE_AS,H_MEANS_THREE_AST,H_MEANS_THREE_AY,H_MEANS_THREE_FTAG,H_MEANS_THREE_FTHG,H_MEANS_THREE_FTR_A,H_MEANS_THREE_FTR_D,H_MEANS_THREE_FTR_H,H_MEANS_THREE_HC,H_MEANS_THREE_HF,H_MEANS_THREE_HR,H_MEANS_THREE_HS,H_MEANS_THREE_HST,H_MEANS_THREE_HTAG,H_MEANS_THREE_HTHG,H_MEANS_THREE_HTR_A,H_MEANS_THREE_HTR_D,H_MEANS_THREE_HTR_H,H_MEANS_THREE_HY,H_STD_FIVE_AC,H_STD_FIVE_AF,H_STD_FIVE_AR,H_STD_FIVE_AS,H_STD_FIVE_AST,H_STD_FIVE_AY,H_STD_FIVE_FTAG,H_STD_FIVE_FTHG,H_STD_FIVE_FTR_A,H_STD_FIVE_FTR_D,H_STD_FIVE_FTR_H,H_STD_FIVE_HC,H_STD_FIVE_HF,H_STD_FIVE_HR,H_STD_FIVE_HS,H_STD_FIVE_HST,H_STD_FIVE_HTAG,H_STD_FIVE_HTHG,H_STD_FIVE_HTR_A,H_STD_FIVE_HTR_D,H_STD_FIVE_HTR_H,H_STD_FIVE_HY,H_STD_THREE_AC,H_STD_THREE_AF,H_STD_THREE_AR,H_STD_THREE_AS,H_STD_THREE_AST,H_STD_THREE_AY,H_STD_THREE_FTAG,H_STD_THREE_FTHG,H_STD_THREE_FTR_A,H_STD_THREE_FTR_D,H_STD_THREE_FTR_H,H_STD_THREE_HC,H_STD_THREE_HF,H_STD_THREE_HR,H_STD_THREE_HS,H_STD_THREE_HST,H_STD_THREE_HTAG,H_STD_THREE_HTHG,H_STD_THREE_HTR_A,H_STD_THREE_HTR_D,H_STD_THREE_HTR_H,H_STD_THREE_HY,INFO_AwayTeam,INFO_BbAvA,INFO_BbAvD,INFO_BbAvH,INFO_Date,INFO_Div,INFO_FTAG,INFO_FTHG,INFO_FTR,INFO_HTR,INFO_HomeTeam,INFO_PSA,INFO_PSD,INFO_PSH,INFO_WIN,INFO_WIN_P,XGBoost_bfA,XGBoost_bfD,XGBoost_bfH,RF_bfA,RF_bfD,RF_bfH,NBA,NBD,NBH,MLPA,MLPD,MLPH,KNNA,KNND,KNNH,0
2022,29658,4.4,10.2,0.2,9.4,2.8,1.4,0.6,1.4,0.4,0.0,0.6,7.4,9.2,0.0,15.2,5.8,0.0,1.0,0.0,0.4,0.6,1.2,2.67,12.0,0.33,7.0,2.67,1.0,0.67,1.33,0.33,0.0,0.67,9.33,8.0,0.0,18.0,6.67,0.0,1.0,0.0,0.33,0.67,1.0,2.966,3.271,0.447,4.099,1.304,0.894,0.548,1.342,0.548,0.0,0.548,5.505,3.114,0.0,5.404,2.95,0.0,1.0,0.0,0.548,0.548,0.837,2.517,3.0,0.577,1.732,1.528,1.0,0.577,1.155,0.577,0.0,0.577,5.132,3.606,0.0,3.606,1.528,0.0,1.0,0.0,0.577,0.577,1.0,7.6,9.0,0.0,16.0,4.2,1.2,1.8,1.4,0.6,0.2,0.2,4.4,9.8,0.2,10.8,3.2,0.6,0.8,0.2,0.4,0.4,1.6,6.67,10.67,0.0,14.67,3.67,1.0,1.0,1.0,0.67,0.0,0.33,5.33,9.0,0.33,11.0,1.67,0.33,0.33,0.33,0.33,0.33,1.67,2.302,3.082,0.0,5.612,1.789,0.837,1.483,0.894,0.548,0.447,0.447,1.949,3.899,0.447,2.588,2.168,0.894,0.837,0.447,0.548,0.548,1.342,2.517,2.887,0.0,7.234,2.082,1.0,1.0,1.0,0.577,0.0,0.577,2.082,5.196,0.577,3.606,0.577,0.577,0.577,0.577,0.577,0.577,1.155,West Brom,3.1,3.22,2.39,2014-12-06,E0,0.0,0.0,D,D,Hull,3.33,3.29,2.4,3.22,3.29,0.301213651896,0.265852808952,0.432933568954,0.305857763849,0.258350249851,0.4357919863,0.569250563231,0.287947194156,0.142802242614,0.324303830713,0.283316561769,0.392379607518,0.289230769231,0.278461538462,0.432307692308,1
2023,29659,4.8,12.4,0.0,12.0,5.0,2.6,0.6,2.0,0.2,0.4,0.4,6.2,12.6,0.2,15.4,5.4,0.2,0.8,0.2,0.4,0.4,1.0,5.67,13.0,0.0,10.0,4.33,3.0,1.0,3.0,0.33,0.33,0.33,7.33,13.67,0.33,14.0,5.33,0.33,1.0,0.33,0.33,0.33,1.0,3.271,4.393,0.0,3.162,2.345,0.548,1.342,3.391,0.447,0.548,0.548,2.775,3.715,0.447,4.393,3.647,0.447,1.304,0.447,0.548,0.548,0.707,3.512,5.568,0.0,2.0,3.055,0.0,1.732,4.359,0.577,0.577,0.577,3.215,3.786,0.577,5.568,5.132,0.577,1.732,0.577,0.577,0.577,1.0,4.0,12.4,0.0,10.6,4.2,2.6,0.8,1.0,0.2,0.4,0.4,7.4,10.4,0.0,17.6,5.2,0.2,0.4,0.0,0.8,0.2,1.8,4.33,12.67,0.0,11.33,4.0,3.33,0.67,0.67,0.33,0.33,0.33,8.0,10.67,0.0,15.0,3.67,0.33,0.33,0.0,1.0,0.0,1.67,2.449,3.578,0.0,3.647,0.837,1.517,0.837,0.707,0.447,0.548,0.548,3.912,1.817,0.0,4.393,2.168,0.447,0.548,0.0,0.447,0.447,1.095,3.055,4.041,0.0,4.726,1.0,1.528,1.155,0.577,0.577,0.577,0.577,5.196,1.528,0.0,2.646,0.577,0.577,0.577,0.0,0.0,0.0,1.528,Sunderland,7.0,4.23,1.49,2014-12-06,E0,0.0,0.0,D,D,Liverpool,7.25,4.46,1.52,4.23,4.46,0.225506141782,0.267728745937,0.506765127182,0.23402123733,0.254098285364,0.511880477306,0.0375896143914,0.175134854646,0.787275530963,0.194428391646,0.238605666919,0.566965941435,0.227692307692,0.264615384615,0.507692307692,1
2024,29660,4.0,9.0,0.0,12.4,5.8,1.8,1.4,1.4,0.2,0.4,0.4,6.4,12.8,0.0,15.2,4.8,0.6,0.8,0.2,0.4,0.4,3.2,4.0,8.33,0.0,13.67,6.0,1.67,1.67,1.33,0.33,0.33,0.33,4.33,12.67,0.0,12.33,4.0,1.0,1.0,0.33,0.33,0.33,3.33,1.414,3.162,0.0,2.881,0.837,0.837,0.894,0.548,0.447,0.548,0.548,3.13,3.834,0.0,5.263,2.168,0.894,0.837,0.447,0.548,0.548,1.643,0.0,4.163,0.0,3.215,1.0,0.577,1.155,0.577,0.577,0.577,0.577,1.155,2.082,0.0,2.082,1.732,1.0,1.0,0.577,0.577,0.577,2.082,3.4,8.8,0.4,9.8,3.2,1.8,0.8,1.6,0.2,0.2,0.6,8.4,13.8,0.2,18.2,6.8,0.4,0.6,0.0,0.8,0.2,2.2,3.67,9.0,0.67,12.0,4.0,1.33,0.67,2.33,0.0,0.0,1.0,5.67,13.0,0.0,19.67,9.33,0.67,1.0,0.0,0.67,0.33,2.0,0.894,2.49,0.548,5.263,2.168,1.304,0.447,1.517,0.447,0.447,0.548,4.219,1.924,0.447,3.194,4.147,0.548,0.894,0.0,0.447,0.447,0.837,0.577,0.0,0.577,6.083,2.646,0.577,0.577,1.528,0.0,0.0,0.0,2.309,2.0,0.0,3.512,3.055,0.577,1.0,0.0,0.577,0.577,1.0,Everton,6.46,4.44,1.5,2014-12-06,E0,0.0,1.0,H,H,Man City,6.68,4.75,1.52,1.5,1.52,0.24604986608,0.27641505003,0.477535098791,0.263276545554,0.256457067105,0.480266387342,0.0381551322096,0.192865095288,0.768979772502,0.216147849488,0.241611649881,0.54224050063,0.238461538462,0.246153846154,0.515384615385,2
2025,29661,5.2,11.0,0.4,13.6,4.4,3.4,1.2,0.8,0.4,0.6,0.0,5.6,12.8,0.4,13.2,4.4,0.4,0.2,0.2,0.8,0.0,2.4,7.33,12.0,0.33,16.0,5.0,4.0,1.0,0.67,0.33,0.67,0.0,3.67,11.67,0.0,14.33,4.67,0.33,0.33,0.0,1.0,0.0,2.67,2.95,2.646,0.548,6.877,1.517,1.817,0.837,0.447,0.548,0.548,0.0,4.827,2.49,0.548,4.55,1.517,0.548,0.447,0.447,0.447,0.0,0.894,0.577,2.0,0.577,7.55,1.0,1.732,1.0,0.577,0.577,0.577,0.0,1.528,2.309,0.0,4.041,2.082,0.577,0.577,0.0,0.0,0.0,0.577,4.4,13.6,0.0,9.6,3.8,2.8,1.0,1.6,0.0,0.4,0.6,9.6,12.2,0.0,18.0,5.2,0.2,0.2,0.0,1.0,0.0,2.2,5.33,12.67,0.0,8.67,3.0,3.0,0.0,1.0,0.0,0.0,1.0,11.0,12.67,0.0,15.67,5.0,0.0,0.0,0.0,1.0,0.0,2.0,2.51,4.219,0.0,3.05,1.924,0.447,1.414,0.894,0.0,0.548,0.548,4.506,0.837,0.0,4.528,1.643,0.447,0.447,0.0,0.0,0.0,1.789,2.887,4.041,0.0,3.786,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.583,0.577,0.0,2.887,1.732,0.0,0.0,0.0,0.0,0.0,2.0,Chelsea,1.53,4.08,6.64,2014-12-06,E0,1.0,2.0,H,D,Newcastle,1.55,4.37,6.88,6.64,6.88,0.349181205034,0.260378241539,0.390440583229,0.312633916084,0.272211117934,0.415154965982,0.263942177993,0.234629550776,0.501428271231,0.260779264664,0.262337155843,0.476883579493,0.261538461538,0.24,0.498461538462,2
2026,29662,2.2,9.8,0.0,8.4,3.0,2.0,0.8,2.0,0.2,0.4,0.4,11.2,10.0,0.0,21.2,6.4,0.6,1.0,0.2,0.4,0.4,1.4,1.33,10.0,0.0,7.0,3.33,1.67,1.33,2.0,0.33,0.33,0.33,13.67,10.33,0.0,24.0,7.67,1.0,1.0,0.33,0.33,0.33,1.33,1.924,1.304,0.0,2.702,1.0,0.707,1.095,1.581,0.447,0.548,0.548,4.97,4.301,0.0,7.463,3.912,0.894,1.0,0.447,0.548,0.548,0.894,1.528,1.732,0.0,2.646,1.155,0.577,1.155,1.0,0.577,0.577,0.577,4.509,5.508,0.0,8.544,4.726,1.0,1.0,0.577,0.577,0.577,1.155,3.8,14.2,0.0,16.0,5.2,2.6,1.8,2.2,0.2,0.4,0.4,7.4,8.8,0.0,19.2,5.0,0.6,1.0,0.0,0.6,0.4,2.2,5.33,13.67,0.0,19.0,5.67,2.0,1.33,2.33,0.0,0.33,0.67,6.67,9.33,0.0,20.0,4.67,0.67,1.33,0.0,0.33,0.67,2.33,2.387,2.588,0.0,5.568,0.837,0.894,1.095,0.447,0.447,0.548,0.548,3.507,1.924,0.0,8.012,1.0,0.548,0.707,0.0,0.548,0.548,1.483,1.528,3.512,0.0,4.0,0.577,0.0,1.155,0.577,0.0,0.577,0.577,4.509,1.528,0.0,10.817,1.155,0.577,0.577,0.0,0.577,0.577,2.082,Burnley,3.81,3.37,2.04,2014-12-06,E0,0.0,2.0,H,D,QPR,4.1,3.38,2.08,2.04,2.08,0.207155406475,0.246309503913,0.546535074711,0.184380958867,0.245012219526,0.570606821606,0.00276450828058,0.0657851389827,0.931450352737,0.151109178154,0.228162064455,0.620728757391,0.2,0.258461538462,0.541538461538,2
2027,29663,4.8,10.8,0.0,12.6,3.4,3.0,1.4,0.8,0.6,0.0,0.4,4.0,11.0,0.0,8.4,2.8,0.8,0.2,0.4,0.4,0.2,3.0,5.67,11.67,0.0,14.67,4.67,3.0,1.33,0.67,0.67,0.0,0.33,4.33,10.0,0.0,10.33,3.0,0.33,0.0,0.33,0.67,0.0,3.33,3.114,2.95,0.0,3.362,2.074,1.414,1.14,1.095,0.548,0.0,0.548,1.581,1.871,0.0,2.793,1.483,1.304,0.447,0.548,0.548,0.447,1.581,3.786,3.786,0.0,2.517,0.577,2.0,0.577,1.155,0.577,0.0,0.577,1.528,1.0,0.0,1.155,2.0,0.577,0.0,0.577,0.577,0.0,1.528,4.0,11.8,0.0,10.4,2.6,1.2,1.2,1.2,0.4,0.2,0.4,8.2,13.8,0.0,19.8,4.0,0.6,0.8,0.2,0.4,0.4,2.2,2.33,9.67,0.0,9.33,3.67,1.33,1.67,1.67,0.33,0.33,0.33,8.67,13.67,0.0,21.0,4.33,1.0,1.0,0.33,0.33,0.33,2.33,3.808,3.633,0.0,4.278,1.817,0.837,0.837,0.837,0.548,0.447,0.548,5.541,4.919,0.0,5.357,1.225,0.894,0.447,0.447,0.548,0.548,1.304,2.517,3.055,0.0,4.041,1.528,0.577,0.577,0.577,0.577,0.577,0.577,5.508,3.512,0.0,4.0,1.528,1.0,0.0,0.577,0.577,0.577,1.528,Arsenal,1.97,3.45,3.97,2014-12-06,E0,2.0,3.0,H,H,Stoke,2.02,3.48,4.2,3.97,4.2,0.356399923563,0.236031845212,0.407568275928,0.369526740403,0.258186393158,0.372286866439,0.454212743488,0.277474368996,0.268312887515,0.314844907122,0.252300400592,0.432854692285,0.309230769231,0.267692307692,0.423076923077,2
2028,29664,4.2,11.8,0.0,9.2,3.4,2.0,1.2,1.6,0.2,0.4,0.4,6.8,8.4,0.0,18.0,4.2,0.8,0.4,0.2,0.8,0.0,1.4,4.33,10.67,0.0,8.33,4.0,2.0,1.0,1.33,0.0,0.67,0.33,7.0,9.33,0.0,19.33,4.33,1.0,0.33,0.33,0.67,0.0,1.33,2.387,2.28,0.0,2.168,2.074,0.707,1.304,0.548,0.447,0.548,0.548,2.588,3.286,0.0,3.0,1.483,0.837,0.548,0.447,0.447,0.0,1.14,1.528,2.309,0.0,2.517,2.646,1.0,1.0,0.577,0.0,0.577,0.577,3.606,4.163,0.0,3.215,0.577,1.0,0.577,0.577,0.577,0.0,1.528,4.6,9.2,0.0,9.2,3.6,2.0,1.2,1.0,0.6,0.0,0.4,7.4,14.2,0.2,12.0,3.4,0.6,0.8,0.2,0.2,0.6,2.8,3.67,10.0,0.0,9.67,3.67,2.33,1.67,1.33,0.67,0.0,0.33,6.0,14.67,0.33,14.67,4.0,1.0,1.0,0.33,0.0,0.67,3.33,1.817,3.347,0.0,1.643,1.14,1.225,0.837,0.707,0.548,0.0,0.548,3.209,4.087,0.447,4.0,1.949,0.894,0.837,0.447,0.447,0.548,1.304,1.528,4.359,0.0,1.528,1.528,1.528,0.577,0.577,0.577,0.0,0.577,3.606,5.508,0.577,2.082,2.0,1.0,1.0,0.577,0.0,0.577,1.528,Crystal Palace,5.89,3.95,1.59,2014-12-06,E0,0.0,0.0,D,D,Tottenham,6.13,4.19,1.62,3.95,4.19,0.2394541502,0.272778511047,0.487767338753,0.243171709076,0.264672865236,0.492155425688,0.0616761440646,0.200583352248,0.737740503688,0.227963645062,0.278415824557,0.493620530382,0.244615384615,0.28,0.475384615385,1
2029,29694,4.8,12.6,0.0,9.4,2.4,1.8,0.4,2.0,0.0,0.0,1.0,8.4,10.4,0.0,18.4,5.4,0.2,0.6,0.0,0.6,0.4,1.0,3.67,13.0,0.0,11.0,3.0,1.33,0.67,2.33,0.0,0.0,1.0,8.67,8.33,0.0,19.0,5.0,0.33,1.0,0.0,0.33,0.67,1.67,1.924,3.362,0.0,5.55,2.074,1.095,0.894,0.707,0.0,0.0,0.0,4.393,3.05,0.0,8.961,1.342,0.447,0.894,0.0,0.548,0.548,1.414,1.528,3.606,0.0,7.211,2.646,1.155,1.155,0.577,0.0,0.0,0.0,5.859,1.528,0.0,12.53,1.732,0.577,1.0,0.0,0.577,0.577,1.528,7.2,10.6,0.0,15.6,4.8,2.6,1.8,0.8,0.6,0.2,0.2,2.6,10.2,0.2,8.4,1.8,0.6,0.8,0.2,0.2,0.6,1.2,8.0,11.33,0.0,20.0,6.0,2.0,1.67,0.67,0.67,0.33,0.0,1.67,10.33,0.33,8.33,1.0,0.0,0.67,0.0,0.33,0.67,1.33,1.483,4.037,0.0,7.47,2.049,1.14,0.837,0.837,0.548,0.447,0.447,1.817,4.087,0.447,2.881,1.304,1.342,0.837,0.447,0.447,0.548,1.095,1.0,5.508,0.0,6.245,1.732,1.0,0.577,0.577,0.577,0.577,0.0,1.528,5.686,0.577,3.215,0.0,0.0,0.577,0.0,0.577,0.577,1.528,Leicester,3.13,3.3,2.34,2014-12-07,E0,1.0,2.0,H,D,Aston Villa,3.28,3.4,2.37,2.34,2.37,0.322115272284,0.266315340996,0.411569386721,0.328622853642,0.284863116182,0.386514030176,0.282083300181,0.558298388998,0.159618310822,0.331240101502,0.316608980744,0.352150917753,0.275384615385,0.298461538462,0.426153846154,2
2030,29695,2.6,11.4,0.4,9.4,2.2,1.8,0.8,1.6,0.0,0.4,0.6,7.6,13.0,0.0,20.2,5.6,0.6,0.6,0.0,1.0,0.0,2.0,2.67,10.33,0.33,9.67,2.67,1.67,0.67,1.33,0.0,0.33,0.67,7.0,13.33,0.0,19.0,5.33,0.67,0.67,0.0,1.0,0.0,2.67,2.074,3.578,0.548,2.51,1.924,1.095,0.837,1.673,0.0,0.548,0.548,3.13,2.55,0.0,5.762,3.578,0.548,0.548,0.0,0.0,0.0,1.414,2.517,4.163,0.577,2.887,2.517,1.155,0.577,1.155,0.0,0.577,0.577,4.0,3.512,0.0,3.464,4.041,0.577,0.577,0.0,0.0,0.0,1.155,4.4,12.4,0.2,12.2,3.6,1.8,0.4,1.6,0.0,0.2,0.8,7.4,11.2,0.0,13.8,4.4,0.2,0.8,0.0,0.4,0.6,2.2,4.0,13.33,0.33,13.33,3.33,2.0,0.33,1.0,0.0,0.33,0.67,7.67,10.0,0.0,15.0,4.0,0.0,0.33,0.0,0.67,0.33,1.67,2.51,2.51,0.447,5.263,1.673,0.837,0.548,1.14,0.0,0.447,0.447,3.362,2.95,0.0,4.087,1.673,0.447,0.837,0.0,0.548,0.548,1.483,3.464,3.055,0.577,7.095,2.082,1.0,0.577,1.0,0.0,0.577,0.577,4.726,1.732,0.0,5.196,1.0,0.0,0.577,0.0,0.577,0.577,1.528,Swansea,3.09,3.32,2.35,2014-12-07,E0,1.0,3.0,H,D,West Ham,3.17,3.43,2.42,2.35,2.42,0.222637847066,0.258569270372,0.518792867661,0.209064424124,0.243576744034,0.547358831841,0.00349397126209,0.0638612476195,0.932644781118,0.140563433458,0.212251267733,0.647185298809,0.206153846154,0.244615384615,0.549230769231,2
2031,29709,6.0,9.6,0.4,13.2,3.6,1.4,1.4,1.8,0.2,0.4,0.4,4.6,10.8,0.0,14.2,5.0,0.4,0.4,0.2,0.6,0.2,1.8,6.67,8.33,0.33,14.33,3.67,1.33,1.33,1.33,0.33,0.33,0.33,6.0,11.0,0.0,15.67,5.67,0.0,0.33,0.0,0.67,0.33,2.0,2.915,2.51,0.548,5.975,2.302,0.548,1.342,1.924,0.447,0.548,0.548,4.393,3.271,0.0,6.058,2.739,0.894,0.548,0.447,0.548,0.447,0.837,3.786,0.577,0.577,6.807,2.887,0.577,1.155,0.577,0.577,0.577,0.577,5.568,4.583,0.0,7.506,3.512,0.0,0.577,0.0,0.577,0.577,1.0,4.4,11.2,0.2,10.0,2.0,2.0,0.8,2.6,0.2,0.0,0.8,7.6,10.6,0.0,18.0,6.4,0.0,0.8,0.0,0.6,0.4,1.2,4.33,12.33,0.33,9.33,2.33,2.0,1.0,1.0,0.33,0.0,0.67,9.0,10.0,0.0,17.0,4.0,0.0,0.33,0.0,0.67,0.33,1.0,1.517,1.924,0.447,3.808,2.345,0.707,1.304,3.13,0.447,0.0,0.447,3.209,0.894,0.0,2.915,3.647,0.0,1.304,0.0,0.548,0.548,0.837,1.528,0.577,0.577,5.132,3.215,0.0,1.732,1.0,0.577,0.0,0.577,3.606,0.0,0.0,3.606,2.0,0.0,0.577,0.0,0.577,0.577,1.0,Man United,2.61,3.33,2.73,2014-12-08,E0,2.0,1.0,A,D,Southampton,2.68,3.45,2.8,2.61,2.68,0.255394011736,0.25212842226,0.492477566004,0.244222017447,0.243099340823,0.51267864173,0.0422666740656,0.129666674849,0.828066651085,0.221333972439,0.245858945006,0.532807082555,0.246153846154,0.252307692308,0.501538461538,0
2032,29724,2.8,12.2,0.2,8.6,2.8,2.2,1.4,1.0,0.4,0.4,0.2,5.6,10.6,0.0,12.4,2.8,0.4,0.6,0.2,0.4,0.4,1.6,3.67,11.33,0.33,8.67,2.67,1.33,1.0,0.67,0.33,0.33,0.33,5.0,11.0,0.0,11.33,2.33,0.33,0.33,0.33,0.33,0.33,1.67,1.643,3.899,0.447,1.517,1.304,1.483,0.894,0.707,0.548,0.548,0.447,3.209,1.517,0.0,2.702,1.304,0.548,0.548,0.447,0.548,0.548,1.14,1.528,5.033,0.577,2.082,1.528,1.155,1.0,0.577,0.577,0.577,0.577,2.646,1.732,0.0,1.155,0.577,0.577,0.577,0.577,0.577,0.577,1.528,3.0,12.0,0.0,6.8,2.6,2.4,1.0,1.6,0.2,0.4,0.4,12.6,8.0,0.0,23.0,9.0,0.2,0.2,0.0,1.0,0.0,1.4,3.33,10.33,0.0,8.0,1.67,1.33,0.67,1.67,0.33,0.0,0.67,12.67,8.0,0.0,24.67,10.0,0.0,0.0,0.0,1.0,0.0,0.67,2.345,3.391,0.0,3.033,1.342,2.074,1.0,0.894,0.447,0.548,0.548,3.782,2.646,0.0,6.124,2.55,0.447,0.447,0.0,0.0,0.0,1.342,2.082,3.215,0.0,3.464,0.577,0.577,1.155,1.155,0.577,0.0,0.577,4.726,3.606,0.0,6.658,2.646,0.0,0.0,0.0,0.0,0.0,1.155,Newcastle,7.62,4.56,1.43,2014-12-13,E0,1.0,4.0,H,H,Arsenal,7.88,4.95,1.45,1.43,1.45,0.205068960786,0.221913561225,0.573017477989,0.182831580279,0.232831725485,0.584336694235,0.000454188504606,0.0186669024025,0.980878909093,0.152353131878,0.215366037621,0.632280830501,0.187692307692,0.241538461538,0.570769230769,2
2033,29725,5.0,12.8,0.0,9.8,3.0,1.8,0.6,0.6,0.4,0.2,0.4,6.0,10.8,0.2,9.6,3.2,0.2,0.4,0.2,0.4,0.4,0.8,5.33,13.33,0.0,10.33,2.67,1.33,0.67,0.67,0.33,0.33,0.33,6.0,9.33,0.0,11.33,3.33,0.33,0.33,0.33,0.33,0.33,0.67,1.732,3.633,0.0,3.564,1.225,1.483,0.548,0.548,0.548,0.447,0.548,3.808,4.266,0.447,5.459,2.95,0.447,0.548,0.447,0.548,0.548,0.837,2.309,4.041,0.0,4.509,1.528,1.155,0.577,0.577,0.577,0.577,0.577,3.606,4.933,0.0,6.658,4.041,0.577,0.577,0.577,0.577,0.577,0.577,4.4,10.8,0.0,15.6,4.8,2.6,1.6,1.0,0.4,0.4,0.2,4.0,10.4,0.0,13.6,3.0,0.6,0.4,0.4,0.4,0.2,3.0,3.67,12.33,0.0,13.67,4.0,3.33,0.67,1.0,0.0,0.67,0.33,3.33,12.33,0.0,12.33,3.0,0.33,0.33,0.33,0.33,0.33,3.67,2.191,3.962,0.0,4.506,2.387,1.342,1.342,0.0,0.548,0.548,0.447,2.449,5.225,0.0,2.302,0.707,0.894,0.548,0.548,0.548,0.447,2.236,2.309,4.509,0.0,3.786,3.0,1.155,0.577,0.0,0.0,0.577,0.577,3.215,4.509,0.0,1.528,1.0,0.577,0.577,0.577,0.577,0.577,2.082,Southampton,1.74,3.61,5.06,2014-12-13,E0,0.0,1.0,H,D,Burnley,1.74,3.8,5.55,5.06,5.55,0.361865878105,0.309793949127,0.328340142965,0.386531021538,0.29997410151,0.313494876952,0.824359003557,0.161424213751,0.0142167826922,0.426087402063,0.278415856923,0.295496741014,0.32,0.28,0.4,2
