,A_MEANS_FIVE_AC,A_MEANS_FIVE_AF,A_MEANS_FIVE_AR,A_MEANS_FIVE_AS,A_MEANS_FIVE_AST,A_MEANS_FIVE_AY,A_MEANS_FIVE_FTAG,A_MEANS_FIVE_FTHG,A_MEANS_FIVE_FTR_A,A_MEANS_FIVE_FTR_D,A_MEANS_FIVE_FTR_H,A_MEANS_FIVE_HC,A_MEANS_FIVE_HF,A_MEANS_FIVE_HR,A_MEANS_FIVE_HS,A_MEANS_FIVE_HST,A_MEANS_FIVE_HTAG,A_MEANS_FIVE_HTHG,A_MEANS_FIVE_HTR_A,A_MEANS_FIVE_HTR_D,A_MEANS_FIVE_HTR_H,A_MEANS_FIVE_HY,A_MEANS_THREE_AC,A_MEANS_THREE_AF,A_MEANS_THREE_AR,A_MEANS_THREE_AS,A_MEANS_THREE_AST,A_MEANS_THREE_AY,A_MEANS_THREE_FTAG,A_MEANS_THREE_FTHG,A_MEANS_THREE_FTR_A,A_MEANS_THREE_FTR_D,A_MEANS_THREE_FTR_H,A_MEANS_THREE_HC,A_MEANS_THREE_HF,A_MEANS_THREE_HR,A_MEANS_THREE_HS,A_MEANS_THREE_HST,A_MEANS_THREE_HTAG,A_MEANS_THREE_HTHG,A_MEANS_THREE_HTR_A,A_MEANS_THREE_HTR_D,A_MEANS_THREE_HTR_H,A_MEANS_THREE_HY,A_STD_FIVE_AC,A_STD_FIVE_AF,A_STD_FIVE_AR,A_STD_FIVE_AS,A_STD_FIVE_AST,A_STD_FIVE_AY,A_STD_FIVE_FTAG,A_STD_FIVE_FTHG,A_STD_FIVE_FTR_A,A_STD_FIVE_FTR_D,A_STD_FIVE_FTR_H,A_STD_FIVE_HC,A_STD_FIVE_HF,A_STD_FIVE_HR,A_STD_FIVE_HS,A_STD_FIVE_HST,A_STD_FIVE_HTAG,A_STD_FIVE_HTHG,A_STD_FIVE_HTR_A,A_STD_FIVE_HTR_D,A_STD_FIVE_HTR_H,A_STD_FIVE_HY,A_STD_THREE_AC,A_STD_THREE_AF,A_STD_THREE_AR,A_STD_THREE_AS,A_STD_THREE_AST,A_STD_THREE_AY,A_STD_THREE_FTAG,A_STD_THREE_FTHG,A_STD_THREE_FTR_A,A_STD_THREE_FTR_D,A_STD_THREE_FTR_H,A_STD_THREE_HC,A_STD_THREE_HF,A_STD_THREE_HR,A_STD_THREE_HS,A_STD_THREE_HST,A_STD_THREE_HTAG,A_STD_THREE_HTHG,A_STD_THREE_HTR_A,A_STD_THREE_HTR_D,A_STD_THREE_HTR_H,A_STD_THREE_HY,H_MEANS_FIVE_AC,H_MEANS_FIVE_AF,H_MEANS_FIVE_AR,H_MEANS_FIVE_AS,H_MEANS_FIVE_AST,H_MEANS_FIVE_AY,H_MEANS_FIVE_FTAG,H_MEANS_FIVE_FTHG,H_MEANS_FIVE_FTR_A,H_MEANS_FIVE_FTR_D,H_MEANS_FIVE_FTR_H,H_MEANS_FIVE_HC,H_MEANS_FIVE_HF,H_MEANS_FIVE_HR,H_MEANS_FIVE_HS,H_MEANS_FIVE_HST,H_MEANS_FIVE_HTAG,H_MEANS_FIVE_HTHG,H_MEANS_FIVE_HTR_A,H_MEANS_FIVE_HTR_D,H_MEANS_FIVE_HTR_H,H_MEANS_FIVE_HY,H_MEANS_THREE_AC,H_MEANS_THREE_AF,H_MEANS_THREE_AR,H_MEANS_THREE_AS,H_MEANS_THREE_AST,H_MEANS_THREE_AY,H_MEANS_THREE_FTAG,H_MEANS_THREE_FTHG,H_MEANS_THREE_FTR_A,H_MEANS_THREE_FTR_D,H_MEANS_THREE_FTR_H,H_MEANS_THREE_HC,H_MEANS_THREE_HF,H_MEANS_THREE_HR,H_MEANS_THREE_HS,H_MEANS_THREE_HST,H_MEANS_THREE_HTAG,H_MEANS_THREE_HTHG,H_MEANS_THREE_HTR_A,H_MEANS_THREE_HTR_D,H_MEANS_THREE_HTR_H,H_MEANS_THREE_HY,H_STD_FIVE_AC,H_STD_FIVE_AF,H_STD_FIVE_AR,H_STD_FIVE_AS,H_STD_FIVE_AST,H_STD_FIVE_AY,H_STD_FIVE_FTAG,H_STD_FIVE_FTHG,H_STD_FIVE_FTR_A,H_STD_FIVE_FTR_D,H_STD_FIVE_FTR_H,H_STD_FIVE_HC,H_STD_FIVE_HF,H_STD_FIVE_HR,H_STD_FIVE_HS,H_STD_FIVE_HST,H_STD_FIVE_HTAG,H_STD_FIVE_HTHG,H_STD_FIVE_HTR_A,H_STD_FIVE_HTR_D,H_STD_FIVE_HTR_H,H_STD_FIVE_HY,H_STD_THREE_AC,H_STD_THREE_AF,H_STD_THREE_AR,H_STD_THREE_AS,H_STD_THREE_AST,H_STD_THREE_AY,H_STD_THREE_FTAG,H_STD_THREE_FTHG,H_STD_THREE_FTR_A,H_STD_THREE_FTR_D,H_STD_THREE_FTR_H,H_STD_THREE_HC,H_STD_THREE_HF,H_STD_THREE_HR,H_STD_THREE_HS,H_STD_THREE_HST,H_STD_THREE_HTAG,H_STD_THREE_HTHG,H_STD_THREE_HTR_A,H_STD_THREE_HTR_D,H_STD_THREE_HTR_H,H_STD_THREE_HY,INFO_AwayTeam,INFO_BbAvA,INFO_BbAvD,INFO_BbAvH,INFO_Date,INFO_Div,INFO_FTAG,INFO_FTHG,INFO_FTR,INFO_HTR,INFO_HomeTeam,INFO_PSA,INFO_PSD,INFO_PSH,INFO_WIN,INFO_WIN_P,probs_A,probs_D,probs_H,probs,pred,WIN,WIN_P,INFO_ODD,INFO_ODD_BET,prob_less_bet
33936,3.4,13.4,0.4,8.0,3.0,1.6,1.2,1.4,0.2,0.4,0.4,5.0,15.4,0.2,16.4,5.2,0.8,0.2,0.6,0.4,0.0,2.2,4.0,10.67,0.33,8.0,3.33,1.67,1.67,1.67,0.33,0.33,0.33,5.33,15.33,0.33,19.0,5.67,1.0,0.33,0.67,0.33,0.0,2.0,2.302,6.148,0.548,4.0,2.739,1.517,1.304,1.673,0.447,0.548,0.548,2.646,2.074,0.447,5.941,2.775,0.837,0.447,0.548,0.548,0.0,1.304,1.732,6.429,0.577,5.568,3.512,2.082,1.528,2.082,0.577,0.577,0.577,1.155,1.528,0.577,6.245,3.512,1.0,0.577,0.577,0.577,0.0,1.732,4.0,15.6,0.0,9.8,4.0,3.4,0.8,2.8,0.0,0.2,0.8,5.2,15.4,0.0,19.0,7.4,0.0,1.4,0.0,0.2,0.8,2.2,5.67,12.67,0.0,11.0,4.33,4.67,0.67,3.0,0.0,0.0,1.0,4.67,14.67,0.0,17.0,6.67,0.0,2.0,0.0,0.0,1.0,2.67,3.24,4.099,0.0,3.701,1.225,1.817,0.447,1.304,0.0,0.447,0.447,1.924,4.393,0.0,3.464,1.517,0.0,1.14,0.0,0.447,0.447,0.837,3.215,1.155,0.0,4.583,1.528,0.577,0.577,1.0,0.0,0.0,0.0,1.528,6.028,0.0,3.0,1.528,0.0,1.0,0.0,0.0,0.0,0.577,Guingamp,7.08,4.26,1.46,2016-03-06,F1,1.0,5.0,H,H,Lyon,7.4,4.56,1.49,1.46,1.49,0.150103913271,0.201695685099,0.648200401629,0.648200401629,H,0.46,0.49,0,1.46,-0.0367311052198
33937,2.6,13.6,0.2,7.6,2.6,2.4,0.8,1.8,0.2,0.2,0.6,4.6,16.2,0.2,10.8,2.8,0.0,0.8,0.0,0.4,0.6,2.2,3.67,12.67,0.0,8.33,2.33,1.33,0.0,2.33,0.0,0.0,1.0,5.67,15.0,0.0,10.33,3.0,0.0,1.0,0.0,0.33,0.67,1.67,1.517,2.793,0.447,1.673,0.894,1.517,1.304,1.304,0.447,0.447,0.548,1.949,4.266,0.447,3.564,1.304,0.0,0.837,0.0,0.548,0.548,1.789,0.577,3.512,0.0,1.155,1.155,0.577,0.0,1.528,0.0,0.0,0.0,1.528,5.568,0.0,3.512,1.732,0.0,1.0,0.0,0.577,0.577,2.082,2.4,18.2,0.0,10.8,2.2,1.6,1.0,0.8,0.2,0.8,0.0,6.4,12.8,0.6,13.2,3.6,0.4,0.4,0.0,1.0,0.0,1.0,3.0,17.33,0.0,12.67,2.67,1.0,1.33,1.0,0.33,0.67,0.0,7.33,11.33,0.67,14.0,4.0,0.33,0.33,0.0,1.0,0.0,0.33,2.302,5.63,0.0,3.033,1.304,1.342,0.707,0.447,0.447,0.447,0.0,2.702,4.087,0.548,4.438,1.949,0.548,0.548,0.0,0.0,0.0,1.0,2.646,6.351,0.0,2.082,1.528,0.0,0.577,0.0,0.577,0.577,0.0,1.528,4.041,0.577,5.292,2.646,0.577,0.577,0.0,0.0,0.0,0.577,Toulouse,5.22,3.72,1.67,2016-03-06,F1,1.0,1.0,D,D,Marseille,5.51,3.91,1.7,3.72,3.91,0.256809395494,0.29332067609,0.449869928416,0.449869928416,H,-1.0,-1.0,0,1.67,-0.148932466794
33938,5.4,17.4,0.0,11.6,4.0,2.6,0.8,0.6,0.2,0.8,0.0,6.4,10.8,0.2,14.6,3.8,0.2,0.4,0.2,0.6,0.2,1.8,6.0,17.0,0.0,11.0,3.67,2.67,1.0,0.67,0.33,0.67,0.0,6.0,12.33,0.33,10.0,3.67,0.33,0.67,0.33,0.33,0.33,2.33,2.302,2.702,0.0,2.702,2.449,1.14,0.837,0.894,0.447,0.447,0.0,1.673,3.271,0.447,7.021,1.789,0.447,0.894,0.447,0.548,0.447,1.483,1.732,3.606,0.0,3.606,3.055,1.528,1.0,1.155,0.577,0.577,0.0,1.0,2.517,0.577,2.646,1.528,0.577,1.155,0.577,0.577,0.577,1.528,4.6,13.8,0.2,9.6,2.2,1.4,0.8,1.0,0.2,0.4,0.4,7.2,8.6,0.0,11.8,3.4,0.4,0.4,0.0,1.0,0.0,1.2,4.33,16.33,0.0,10.0,2.0,2.0,0.33,0.67,0.33,0.0,0.67,6.33,9.33,0.0,8.33,1.67,0.0,0.0,0.0,1.0,0.0,1.67,2.702,3.701,0.447,2.881,1.483,1.14,0.837,0.707,0.447,0.548,0.548,3.114,1.14,0.0,6.261,2.966,0.894,0.894,0.0,0.0,0.0,1.304,3.215,1.528,0.0,2.646,2.0,1.0,0.577,0.577,0.577,0.0,0.577,2.082,0.577,0.0,2.887,1.528,0.0,0.0,0.0,0.0,0.0,1.528,Nantes,3.44,3.04,2.28,2016-03-06,F1,1.0,4.0,H,H,Rennes,3.71,3.06,2.33,2.28,2.33,0.298336537844,0.320145850076,0.38151761208,0.38151761208,H,1.28,1.33,0,2.28,-0.0570788791485
33967,4.6,14.6,0.2,8.8,4.8,2.2,1.4,0.8,0.4,0.6,0.0,3.4,15.6,0.0,12.0,4.2,0.4,0.0,0.4,0.6,0.0,2.0,4.33,15.67,0.33,7.33,3.67,2.33,1.0,0.67,0.33,0.67,0.0,4.67,16.33,0.0,14.0,5.0,0.33,0.0,0.33,0.67,0.0,1.67,1.673,3.13,0.447,4.266,2.95,0.837,0.894,0.447,0.548,0.548,0.0,3.578,2.074,0.0,5.831,2.683,0.548,0.0,0.548,0.548,0.0,0.707,2.082,3.786,0.577,3.512,2.517,0.577,0.0,0.577,0.577,0.577,0.0,4.163,2.082,0.0,7.0,3.464,0.577,0.0,0.577,0.577,0.0,0.577,2.2,9.6,0.2,7.2,3.0,1.4,2.0,1.2,0.4,0.4,0.2,5.8,15.8,0.0,16.2,4.6,1.4,0.6,0.6,0.2,0.2,2.2,2.33,9.33,0.33,5.67,2.33,2.0,2.33,0.67,0.67,0.33,0.0,6.67,15.0,0.0,17.0,3.67,1.67,0.33,0.67,0.33,0.0,2.0,1.095,1.673,0.447,2.775,2.236,1.517,1.581,1.095,0.548,0.548,0.447,2.95,3.271,0.0,2.49,2.408,1.342,0.548,0.548,0.447,0.447,0.837,1.528,1.155,0.577,2.517,2.082,1.732,2.082,1.155,0.577,0.577,0.0,3.786,1.732,0.0,1.0,2.082,1.528,0.577,0.577,0.577,0.0,1.0,Marseille,2.17,3.24,3.49,2016-03-09,F1,1.0,1.0,D,D,Ajaccio GFCO,2.21,3.38,3.61,3.24,3.38,0.289488943808,0.294797822754,0.415713233439,0.415713233439,H,-1.0,-1.0,0,3.49,0.129180282149
33968,5.6,16.8,0.0,11.4,4.6,2.6,0.8,1.2,0.2,0.6,0.2,5.8,10.6,0.4,11.8,4.0,0.2,1.2,0.2,0.4,0.4,1.6,4.67,17.67,0.0,12.0,5.33,3.0,0.67,1.33,0.33,0.33,0.33,4.33,12.33,0.33,11.0,4.67,0.33,1.33,0.33,0.33,0.33,1.33,1.949,2.588,0.0,2.702,2.51,1.14,0.837,1.789,0.447,0.548,0.447,2.588,3.286,0.548,3.962,2.121,0.447,1.789,0.447,0.548,0.548,1.517,2.082,2.887,0.0,2.646,2.082,1.0,0.577,2.309,0.577,0.577,0.577,2.082,2.517,0.577,2.0,2.517,0.577,2.309,0.577,0.577,0.577,0.577,4.8,12.0,0.6,8.0,1.4,2.0,0.0,1.2,0.0,0.2,0.8,4.4,15.0,0.6,10.2,3.6,0.0,0.4,0.0,0.6,0.4,2.4,4.67,14.0,0.67,7.33,1.33,2.67,0.0,1.0,0.0,0.33,0.67,5.67,12.0,0.67,14.0,5.0,0.0,0.33,0.0,0.67,0.33,2.0,1.643,3.937,0.894,3.742,0.548,1.225,0.0,0.837,0.0,0.447,0.447,3.507,4.95,0.548,8.349,2.408,0.0,0.548,0.0,0.548,0.548,1.342,2.309,3.464,1.155,4.726,0.577,1.155,0.0,1.0,0.0,0.577,0.577,4.041,3.606,0.577,8.888,2.0,0.0,0.577,0.0,0.577,0.577,1.732,Nantes,2.78,2.89,2.84,2016-03-09,F1,0.0,0.0,D,D,Bastia,2.9,3.02,2.86,2.89,3.02,0.276387958555,0.312822290003,0.410789751442,0.410789751442,H,-1.0,-1.0,0,2.84,0.0586770753852
33971,4.2,13.6,0.2,10.6,4.4,1.2,1.0,2.0,0.2,0.2,0.6,5.4,12.8,0.0,12.2,4.6,0.8,1.0,0.4,0.2,0.4,2.4,4.33,15.33,0.33,10.33,4.33,1.33,1.0,2.0,0.33,0.0,0.67,5.67,12.0,0.0,11.67,5.0,0.67,1.0,0.33,0.33,0.33,2.33,2.049,5.225,0.447,1.342,1.342,1.095,1.0,1.414,0.447,0.447,0.548,2.608,2.864,0.0,4.382,0.894,0.837,1.225,0.548,0.447,0.548,0.548,2.082,5.859,0.577,1.528,1.155,1.155,1.0,2.0,0.577,0.0,0.577,3.512,3.606,0.0,3.512,1.0,0.577,1.732,0.577,0.577,0.577,0.577,3.8,14.6,0.0,11.2,3.6,2.2,0.6,2.4,0.0,0.2,0.8,5.2,14.6,0.2,11.4,5.0,0.4,1.0,0.2,0.2,0.6,2.8,5.0,12.0,0.0,12.33,4.33,2.33,0.33,2.0,0.0,0.0,1.0,4.67,12.0,0.33,10.67,5.33,0.0,1.0,0.0,0.33,0.67,2.67,3.033,4.219,0.0,1.924,1.949,2.387,0.894,1.14,0.0,0.447,0.447,0.837,4.219,0.447,3.578,1.732,0.894,1.0,0.447,0.447,0.548,1.095,3.464,2.0,0.0,1.528,2.309,3.215,0.577,1.0,0.0,0.0,0.0,0.577,2.0,0.577,4.619,2.309,0.0,1.0,0.0,0.577,0.577,1.155,Reims,5.7,3.77,1.63,2016-03-11,F1,2.0,2.0,D,H,Monaco,6.17,3.94,1.65,3.77,3.94,0.245648342384,0.278908047441,0.475443610175,0.475443610175,H,-1.0,-1.0,0,1.63,-0.13805332234
34005,5.2,11.6,0.2,13.2,4.2,2.0,1.0,1.8,0.4,0.0,0.6,6.0,10.8,0.0,15.2,5.0,0.2,1.0,0.0,0.6,0.4,1.4,4.67,12.67,0.33,13.67,4.67,2.33,1.0,2.0,0.33,0.0,0.67,6.0,13.67,0.0,16.0,6.0,0.0,1.0,0.0,0.67,0.33,1.67,2.168,2.51,0.447,2.95,1.789,1.732,1.0,1.304,0.548,0.0,0.548,2.0,5.07,0.0,3.114,2.236,0.447,1.225,0.0,0.548,0.548,1.342,2.082,2.082,0.577,3.215,2.309,2.309,1.0,1.732,0.577,0.0,0.577,2.646,4.509,0.0,4.0,2.0,0.0,1.732,0.0,0.577,0.577,1.528,2.4,10.6,0.2,6.6,3.6,1.6,2.0,1.0,0.4,0.6,0.0,6.2,16.4,0.0,17.2,4.2,1.4,0.4,0.6,0.4,0.0,2.0,2.0,11.67,0.33,5.0,2.67,1.67,1.33,1.0,0.33,0.67,0.0,7.33,18.33,0.0,17.33,4.67,1.0,0.33,0.33,0.67,0.0,1.67,1.14,3.715,0.447,2.608,2.302,1.517,1.581,1.0,0.548,0.548,0.0,2.95,4.506,0.0,0.837,1.789,1.342,0.548,0.548,0.548,0.0,0.707,1.0,4.726,0.577,1.732,2.517,1.528,1.528,1.0,0.577,0.577,0.0,3.512,5.132,0.0,0.577,2.309,1.732,0.577,0.577,0.577,0.0,0.577,Caen,3.01,3.15,2.45,2016-03-12,F1,0.0,1.0,H,D,Ajaccio GFCO,3.13,3.27,2.51,2.45,2.51,0.258754713298,0.306269775158,0.434975511544,0.434975511544,H,1.45,1.51,0,2.45,0.0268122462374
34006,3.0,15.6,0.0,11.4,3.8,1.8,0.4,1.2,0.0,0.6,0.4,4.6,14.8,0.4,11.8,3.8,0.0,0.2,0.0,0.8,0.2,1.6,2.0,16.67,0.0,7.67,2.0,2.33,0.33,1.33,0.0,0.67,0.33,4.33,13.0,0.33,12.67,4.0,0.0,0.0,0.0,1.0,0.0,1.33,2.915,4.879,0.0,7.603,2.864,1.095,0.548,1.095,0.0,0.548,0.548,2.702,2.588,0.548,3.493,0.837,0.0,0.447,0.0,0.447,0.447,0.548,1.0,5.859,0.0,3.786,2.0,1.155,0.577,1.528,0.0,0.577,0.577,2.309,1.0,0.577,3.055,1.0,0.0,0.0,0.0,0.0,0.0,0.577,4.0,14.2,0.6,7.4,1.4,2.6,0.0,0.8,0.0,0.4,0.6,4.8,14.0,0.6,9.8,3.4,0.0,0.2,0.0,0.8,0.2,2.0,3.0,14.0,0.67,7.0,1.33,3.33,0.0,0.67,0.0,0.67,0.33,7.33,12.0,0.33,13.33,4.33,0.0,0.33,0.0,0.67,0.33,1.33,2.345,3.493,0.894,3.362,0.548,1.342,0.0,0.837,0.0,0.548,0.548,3.564,4.69,0.548,8.585,2.608,0.0,0.447,0.0,0.447,0.447,1.414,2.646,3.464,1.155,4.583,0.577,1.155,0.0,1.155,0.0,0.577,0.577,1.155,3.606,0.577,9.713,3.055,0.0,0.577,0.0,0.577,0.577,1.528,Lille,2.63,2.91,2.99,2016-03-12,F1,2.0,1.0,A,A,Bastia,2.7,2.99,3.12,2.63,2.7,0.236922727041,0.297824348742,0.465252924217,0.465252924217,H,-1.0,-1.0,0,2.99,0.130804763682
34007,4.8,17.8,0.0,10.8,3.0,1.8,1.4,0.6,0.4,0.6,0.0,5.0,13.4,0.4,8.4,1.8,0.4,0.2,0.2,0.8,0.0,2.4,5.0,18.33,0.0,12.0,3.33,1.67,1.67,0.67,0.33,0.67,0.0,5.33,14.0,0.67,8.33,2.0,0.67,0.33,0.33,0.67,0.0,2.67,2.588,2.387,0.0,4.494,3.082,0.837,1.517,0.548,0.548,0.548,0.0,2.345,4.722,0.548,2.702,1.304,0.894,0.447,0.447,0.447,0.0,1.673,1.0,3.055,0.0,4.359,4.041,1.155,2.082,0.577,0.577,0.577,0.0,3.215,5.568,0.577,1.528,1.0,1.155,0.577,0.577,0.577,0.0,2.309,3.8,13.6,0.6,9.6,3.0,1.6,1.6,2.2,0.2,0.4,0.4,5.6,11.2,0.2,12.2,3.4,0.6,1.0,0.2,0.4,0.4,2.0,4.0,12.33,0.33,12.0,4.33,2.0,2.0,2.67,0.33,0.33,0.33,5.33,13.33,0.0,12.33,3.33,1.0,1.0,0.33,0.33,0.33,1.67,3.768,3.209,0.894,4.393,2.55,1.342,1.673,1.095,0.447,0.548,0.548,1.949,4.324,0.447,3.347,1.14,0.894,0.707,0.447,0.548,0.548,1.414,4.0,3.512,0.577,3.606,2.517,1.732,2.0,1.155,0.577,0.577,0.577,2.517,4.041,0.0,2.517,1.528,1.0,0.0,0.577,0.577,0.577,1.155,St Etienne,2.55,3.09,2.91,2016-03-12,F1,0.0,2.0,H,H,Guingamp,2.65,3.16,3.02,2.91,3.02,0.349770683426,0.28829522825,0.361934088325,0.361934088325,H,1.91,2.02,0,2.91,0.018291476641
34008,4.0,15.2,0.2,8.6,5.0,2.0,1.4,0.8,0.4,0.6,0.0,4.2,17.8,0.0,13.2,4.8,0.4,0.0,0.4,0.6,0.0,1.8,4.67,14.67,0.33,7.0,4.0,2.33,1.0,0.67,0.33,0.67,0.0,4.33,18.67,0.0,12.33,4.0,0.33,0.0,0.33,0.67,0.0,1.67,1.581,3.271,0.447,4.393,2.915,0.707,0.894,0.447,0.548,0.548,0.0,3.899,3.768,0.0,6.181,2.683,0.548,0.0,0.548,0.548,0.0,0.447,1.528,2.082,0.577,3.606,2.646,0.577,0.0,0.577,0.577,0.577,0.0,3.786,5.033,0.0,4.163,1.732,0.577,0.0,0.577,0.577,0.0,0.577,4.8,11.4,0.0,11.2,5.0,1.6,1.2,1.4,0.2,0.4,0.4,6.2,12.0,0.2,13.2,4.2,0.6,0.4,0.4,0.4,0.2,2.0,4.0,9.33,0.0,12.33,5.0,1.33,1.33,2.33,0.0,0.33,0.67,6.33,13.33,0.33,13.33,5.67,1.0,0.67,0.67,0.0,0.33,2.67,2.28,4.45,0.0,3.114,1.581,0.894,1.304,1.673,0.447,0.548,0.548,2.168,3.937,0.447,8.556,2.864,0.894,0.548,0.548,0.548,0.447,1.581,2.646,4.163,0.0,1.528,2.0,0.577,1.528,1.528,0.0,0.577,0.577,0.577,2.887,0.577,11.015,2.887,1.0,0.577,0.577,0.0,0.577,1.528,Marseille,2.35,3.26,3.05,2016-03-12,F1,1.0,1.0,D,H,Lorient,2.42,3.38,3.15,3.26,3.38,0.328067236629,0.295753314936,0.376179448434,0.376179448434,H,-1.0,-1.0,0,3.05,0.0483105959752
34009,7.0,14.0,0.0,10.6,3.4,3.0,0.4,1.0,0.0,0.6,0.4,4.0,12.8,0.4,11.8,4.2,0.4,0.6,0.2,0.6,0.2,2.0,9.0,12.0,0.0,12.33,3.67,3.33,0.0,1.0,0.0,0.33,0.67,5.0,10.67,0.33,10.67,3.67,0.0,0.67,0.0,0.67,0.33,1.67,4.848,4.637,0.0,3.05,1.517,1.732,0.548,0.707,0.0,0.548,0.548,2.0,5.02,0.548,3.962,1.924,0.548,0.894,0.447,0.548,0.447,1.581,5.292,3.464,0.0,2.517,2.082,2.309,0.0,1.0,0.0,0.577,0.577,2.0,4.163,0.577,3.786,1.528,0.0,1.155,0.0,0.577,0.577,2.082,4.2,13.6,0.2,8.4,2.6,2.0,0.8,1.2,0.6,0.0,0.4,5.2,13.2,0.0,11.0,3.2,0.4,0.4,0.2,0.6,0.2,1.4,4.0,15.0,0.33,6.33,2.0,2.67,0.33,1.67,0.33,0.0,0.67,4.33,15.33,0.0,9.33,3.33,0.0,0.33,0.0,0.67,0.33,1.0,0.837,3.13,0.447,3.507,1.14,1.0,0.837,1.304,0.548,0.0,0.548,1.924,3.962,0.0,2.915,1.304,0.548,0.548,0.447,0.548,0.447,0.894,1.0,3.464,0.577,2.517,1.0,0.577,0.577,1.528,0.577,0.0,0.577,1.528,2.309,0.0,2.082,1.528,0.0,0.577,0.0,0.577,0.577,1.0,Nice,3.92,3.24,2.02,2016-03-12,F1,2.0,0.0,A,D,Montpellier,4.3,3.33,2.03,3.92,4.3,0.353826055584,0.308548634273,0.337625310143,0.353826055584,A,2.92,3.3,0,3.92,0.0987240147677
34010,4.2,12.0,0.0,10.4,4.0,2.2,1.6,2.2,0.4,0.2,0.4,5.4,14.6,0.0,12.4,4.0,0.6,1.2,0.4,0.0,0.6,1.8,4.33,12.33,0.0,10.33,4.0,2.0,1.67,3.0,0.33,0.0,0.67,5.0,14.33,0.0,14.0,4.67,0.67,1.33,0.33,0.0,0.67,1.67,2.588,2.55,0.0,3.209,2.236,1.789,1.517,1.483,0.548,0.447,0.548,2.074,3.647,0.0,3.647,2.121,0.894,0.837,0.548,0.0,0.548,0.447,3.512,3.512,0.0,3.786,3.0,2.0,2.082,1.0,0.577,0.0,0.577,2.0,4.726,0.0,3.606,2.517,1.155,0.577,0.577,0.0,0.577,0.577,5.4,15.0,0.2,12.2,4.2,2.0,1.2,0.6,0.6,0.4,0.0,4.4,14.6,0.2,10.2,3.0,0.2,0.0,0.2,0.8,0.0,1.4,5.0,16.0,0.33,14.0,4.67,2.0,1.0,0.67,0.33,0.67,0.0,4.67,15.67,0.0,9.33,2.0,0.0,0.0,0.0,1.0,0.0,1.67,1.673,5.612,0.447,4.438,1.924,2.0,0.837,0.548,0.548,0.548,0.0,1.517,3.847,0.447,3.271,1.871,0.447,0.0,0.447,0.447,0.0,0.548,2.0,6.245,0.577,4.583,2.517,2.0,1.0,0.577,0.577,0.577,0.0,0.577,3.055,0.0,3.512,1.0,0.0,0.0,0.0,0.0,0.0,0.577,Bordeaux,3.08,3.29,2.32,2016-03-12,F1,0.0,4.0,H,H,Toulouse,3.2,3.46,2.36,2.32,2.36,0.399295663032,0.289270711044,0.311433625924,0.399295663032,A,-1.0,-1.0,0,3.08,0.0746203383563
34026,2.4,15.4,0.4,9.6,3.0,2.2,1.0,2.4,0.0,0.2,0.8,6.4,9.6,0.0,13.0,4.8,0.6,0.8,0.2,0.6,0.2,1.0,2.67,16.33,0.67,9.33,2.33,2.33,1.0,1.67,0.0,0.33,0.67,7.67,10.33,0.0,12.67,3.0,0.67,0.67,0.0,1.0,0.0,1.0,1.949,2.702,0.548,1.342,2.0,1.095,0.707,1.517,0.0,0.447,0.447,2.074,1.14,0.0,2.55,3.114,0.548,0.837,0.447,0.548,0.447,1.414,2.517,1.528,0.577,1.528,2.517,1.155,1.0,0.577,0.0,0.577,0.577,0.577,0.577,0.0,2.517,1.0,0.577,0.577,0.0,0.0,0.0,1.732,3.6,14.6,0.4,6.0,2.2,2.4,1.0,1.8,0.0,0.4,0.6,5.4,16.4,0.0,13.0,4.4,0.4,1.4,0.0,0.4,0.6,1.2,3.0,15.67,0.67,4.0,1.33,1.67,0.67,1.67,0.0,0.33,0.67,5.67,15.67,0.0,13.0,4.67,0.33,1.33,0.0,0.33,0.67,1.0,1.949,2.191,0.548,2.828,1.643,1.342,0.707,1.095,0.0,0.548,0.548,1.673,2.074,0.0,4.359,2.608,0.548,0.894,0.0,0.548,0.548,0.447,2.0,2.082,0.577,0.0,0.577,1.155,0.577,1.528,0.0,0.577,0.577,2.082,2.517,0.0,3.606,3.055,0.577,1.155,0.0,0.577,0.577,0.0,Angers,4.95,3.2,1.84,2016-03-13,F1,0.0,2.0,H,D,Nantes,5.42,3.28,1.87,1.84,1.87,0.162467004157,0.259212294509,0.578320701334,0.578320701334,H,0.84,0.87,0,1.84,0.0348424404642
