,A_MEANS_FIVE_AC,A_MEANS_FIVE_AF,A_MEANS_FIVE_AR,A_MEANS_FIVE_AS,A_MEANS_FIVE_AST,A_MEANS_FIVE_AY,A_MEANS_FIVE_FTAG,A_MEANS_FIVE_FTHG,A_MEANS_FIVE_FTR_A,A_MEANS_FIVE_FTR_D,A_MEANS_FIVE_FTR_H,A_MEANS_FIVE_HC,A_MEANS_FIVE_HF,A_MEANS_FIVE_HR,A_MEANS_FIVE_HS,A_MEANS_FIVE_HST,A_MEANS_FIVE_HTAG,A_MEANS_FIVE_HTHG,A_MEANS_FIVE_HTR_A,A_MEANS_FIVE_HTR_D,A_MEANS_FIVE_HTR_H,A_MEANS_FIVE_HY,A_MEANS_THREE_AC,A_MEANS_THREE_AF,A_MEANS_THREE_AR,A_MEANS_THREE_AS,A_MEANS_THREE_AST,A_MEANS_THREE_AY,A_MEANS_THREE_FTAG,A_MEANS_THREE_FTHG,A_MEANS_THREE_FTR_A,A_MEANS_THREE_FTR_D,A_MEANS_THREE_FTR_H,A_MEANS_THREE_HC,A_MEANS_THREE_HF,A_MEANS_THREE_HR,A_MEANS_THREE_HS,A_MEANS_THREE_HST,A_MEANS_THREE_HTAG,A_MEANS_THREE_HTHG,A_MEANS_THREE_HTR_A,A_MEANS_THREE_HTR_D,A_MEANS_THREE_HTR_H,A_MEANS_THREE_HY,A_STD_FIVE_AC,A_STD_FIVE_AF,A_STD_FIVE_AR,A_STD_FIVE_AS,A_STD_FIVE_AST,A_STD_FIVE_AY,A_STD_FIVE_FTAG,A_STD_FIVE_FTHG,A_STD_FIVE_FTR_A,A_STD_FIVE_FTR_D,A_STD_FIVE_FTR_H,A_STD_FIVE_HC,A_STD_FIVE_HF,A_STD_FIVE_HR,A_STD_FIVE_HS,A_STD_FIVE_HST,A_STD_FIVE_HTAG,A_STD_FIVE_HTHG,A_STD_FIVE_HTR_A,A_STD_FIVE_HTR_D,A_STD_FIVE_HTR_H,A_STD_FIVE_HY,A_STD_THREE_AC,A_STD_THREE_AF,A_STD_THREE_AR,A_STD_THREE_AS,A_STD_THREE_AST,A_STD_THREE_AY,A_STD_THREE_FTAG,A_STD_THREE_FTHG,A_STD_THREE_FTR_A,A_STD_THREE_FTR_D,A_STD_THREE_FTR_H,A_STD_THREE_HC,A_STD_THREE_HF,A_STD_THREE_HR,A_STD_THREE_HS,A_STD_THREE_HST,A_STD_THREE_HTAG,A_STD_THREE_HTHG,A_STD_THREE_HTR_A,A_STD_THREE_HTR_D,A_STD_THREE_HTR_H,A_STD_THREE_HY,H_MEANS_FIVE_AC,H_MEANS_FIVE_AF,H_MEANS_FIVE_AR,H_MEANS_FIVE_AS,H_MEANS_FIVE_AST,H_MEANS_FIVE_AY,H_MEANS_FIVE_FTAG,H_MEANS_FIVE_FTHG,H_MEANS_FIVE_FTR_A,H_MEANS_FIVE_FTR_D,H_MEANS_FIVE_FTR_H,H_MEANS_FIVE_HC,H_MEANS_FIVE_HF,H_MEANS_FIVE_HR,H_MEANS_FIVE_HS,H_MEANS_FIVE_HST,H_MEANS_FIVE_HTAG,H_MEANS_FIVE_HTHG,H_MEANS_FIVE_HTR_A,H_MEANS_FIVE_HTR_D,H_MEANS_FIVE_HTR_H,H_MEANS_FIVE_HY,H_MEANS_THREE_AC,H_MEANS_THREE_AF,H_MEANS_THREE_AR,H_MEANS_THREE_AS,H_MEANS_THREE_AST,H_MEANS_THREE_AY,H_MEANS_THREE_FTAG,H_MEANS_THREE_FTHG,H_MEANS_THREE_FTR_A,H_MEANS_THREE_FTR_D,H_MEANS_THREE_FTR_H,H_MEANS_THREE_HC,H_MEANS_THREE_HF,H_MEANS_THREE_HR,H_MEANS_THREE_HS,H_MEANS_THREE_HST,H_MEANS_THREE_HTAG,H_MEANS_THREE_HTHG,H_MEANS_THREE_HTR_A,H_MEANS_THREE_HTR_D,H_MEANS_THREE_HTR_H,H_MEANS_THREE_HY,H_STD_FIVE_AC,H_STD_FIVE_AF,H_STD_FIVE_AR,H_STD_FIVE_AS,H_STD_FIVE_AST,H_STD_FIVE_AY,H_STD_FIVE_FTAG,H_STD_FIVE_FTHG,H_STD_FIVE_FTR_A,H_STD_FIVE_FTR_D,H_STD_FIVE_FTR_H,H_STD_FIVE_HC,H_STD_FIVE_HF,H_STD_FIVE_HR,H_STD_FIVE_HS,H_STD_FIVE_HST,H_STD_FIVE_HTAG,H_STD_FIVE_HTHG,H_STD_FIVE_HTR_A,H_STD_FIVE_HTR_D,H_STD_FIVE_HTR_H,H_STD_FIVE_HY,H_STD_THREE_AC,H_STD_THREE_AF,H_STD_THREE_AR,H_STD_THREE_AS,H_STD_THREE_AST,H_STD_THREE_AY,H_STD_THREE_FTAG,H_STD_THREE_FTHG,H_STD_THREE_FTR_A,H_STD_THREE_FTR_D,H_STD_THREE_FTR_H,H_STD_THREE_HC,H_STD_THREE_HF,H_STD_THREE_HR,H_STD_THREE_HS,H_STD_THREE_HST,H_STD_THREE_HTAG,H_STD_THREE_HTHG,H_STD_THREE_HTR_A,H_STD_THREE_HTR_D,H_STD_THREE_HTR_H,H_STD_THREE_HY,INFO_AwayTeam,INFO_BbAvA,INFO_BbAvD,INFO_BbAvH,INFO_Date,INFO_Div,INFO_FTAG,INFO_FTHG,INFO_FTR,INFO_HTR,INFO_HomeTeam,INFO_PSA,INFO_PSD,INFO_PSH,INFO_WIN,INFO_WIN_P,probs_A,probs_D,probs_H,probs,pred,WIN,WIN_P,INFO_ODD,INFO_ODD_BET,prob_less_bet
37493,4.0,14.2,0.2,10.0,3.6,2.8,0.8,1.6,0.2,0.2,0.6,5.2,12.8,0.0,13.4,4.2,0.0,0.6,0.0,0.4,0.6,1.6,4.33,12.33,0.0,9.0,3.67,3.33,0.67,1.67,0.33,0.0,0.67,5.33,11.33,0.0,15.0,4.33,0.0,0.33,0.0,0.67,0.33,1.67,2.55,7.12,0.447,4.848,2.702,1.304,1.095,0.894,0.447,0.447,0.548,3.271,3.701,0.0,2.408,1.095,0.0,0.548,0.0,0.548,0.548,0.548,3.215,4.933,0.0,6.083,2.887,1.528,1.155,1.155,0.577,0.0,0.577,4.163,3.215,0.0,1.0,1.528,0.0,0.577,0.0,0.577,0.577,0.577,4.4,13.6,0.2,11.8,4.6,2.0,1.8,2.6,0.0,0.6,0.4,7.4,17.2,0.0,19.0,6.2,0.4,1.0,0.2,0.4,0.4,0.8,3.67,12.67,0.33,11.33,3.33,1.67,1.67,2.33,0.0,0.67,0.33,9.33,15.67,0.0,21.33,6.0,0.67,0.33,0.33,0.67,0.0,0.67,2.881,3.286,0.447,5.718,2.074,1.225,0.837,1.517,0.0,0.548,0.548,4.278,2.95,0.0,4.95,1.924,0.548,1.225,0.447,0.548,0.548,0.447,3.786,3.055,0.577,6.658,0.577,1.528,0.577,0.577,0.0,0.577,0.577,4.041,2.887,0.0,4.041,1.0,0.577,0.577,0.577,0.577,0.0,0.577,Crotone,5.81,4.29,1.55,2017-04-15,I1,1.0,1.0,D,D,Torino,6.24,4.5,1.57,4.29,4.5,0.1825550587,0.250333955279,0.567110986021,0.567110986021,H,-1.0,-1.0,0,1.55,-0.0780503043016
37582,3.8,11.6,0.4,9.2,2.4,2.8,0.6,1.0,0.2,0.4,0.4,7.6,14.6,0.0,17.0,4.8,0.2,0.0,0.2,0.8,0.0,2.6,4.33,12.67,0.33,7.67,2.0,3.0,0.33,0.33,0.33,0.33,0.33,7.0,15.33,0.0,15.67,4.33,0.0,0.0,0.0,1.0,0.0,3.33,2.387,3.647,0.548,3.194,1.517,1.643,0.548,1.225,0.447,0.548,0.548,3.435,3.286,0.0,2.646,1.643,0.447,0.0,0.447,0.447,0.0,1.14,3.055,2.517,0.577,3.055,1.732,1.732,0.577,0.577,0.577,0.577,0.577,4.0,4.163,0.0,2.517,2.082,0.0,0.0,0.0,0.0,0.0,0.577,3.8,16.2,0.0,5.6,1.4,3.4,0.2,1.4,0.0,0.4,0.6,7.4,16.6,0.0,15.8,5.2,0.2,0.6,0.2,0.4,0.4,2.6,4.0,15.0,0.0,6.33,1.67,3.33,0.33,1.33,0.0,0.67,0.33,9.0,16.67,0.0,17.33,6.0,0.33,0.33,0.33,0.33,0.33,2.33,1.304,1.643,0.0,2.074,0.894,1.342,0.447,1.14,0.0,0.548,0.548,2.702,2.51,0.0,2.28,1.789,0.447,0.894,0.447,0.548,0.548,0.894,1.732,0.0,0.0,2.517,0.577,1.155,0.577,1.528,0.0,0.577,0.577,2.0,3.215,0.0,1.155,1.732,0.577,0.577,0.577,0.577,0.577,0.577,Bologna,8.82,4.88,1.36,2017-04-22,I1,2.0,3.0,H,H,Atalanta,9.44,5.16,1.39,1.36,1.39,0.133116540729,0.239674289635,0.627209169636,0.627209169636,H,0.36,0.39,0,1.36,-0.108084948011
37583,8.2,14.2,0.2,17.2,5.0,1.8,1.8,1.2,0.4,0.2,0.4,4.2,15.2,0.0,11.6,4.6,0.6,1.0,0.2,0.4,0.4,2.6,8.67,12.33,0.0,19.33,6.0,0.67,2.67,1.67,0.33,0.33,0.33,4.67,14.67,0.0,12.0,5.33,1.0,1.33,0.33,0.33,0.33,2.33,1.643,3.033,0.447,3.701,3.0,1.789,1.924,0.837,0.548,0.447,0.548,2.168,3.564,0.0,4.159,2.302,0.894,0.707,0.447,0.548,0.548,1.817,2.082,2.082,0.0,2.517,3.464,1.155,2.082,0.577,0.577,0.577,0.577,1.528,4.509,0.0,5.0,1.528,1.0,0.577,0.577,0.577,0.577,1.528,4.0,13.0,0.0,10.0,4.0,2.4,0.8,1.6,0.2,0.2,0.6,8.0,13.4,0.2,19.0,7.0,0.2,0.6,0.2,0.4,0.4,2.4,3.67,13.0,0.0,9.33,3.67,2.67,0.67,1.0,0.33,0.0,0.67,9.0,12.33,0.33,20.67,7.33,0.33,0.0,0.33,0.67,0.0,3.0,2.449,3.808,0.0,3.162,1.732,1.517,1.095,0.894,0.447,0.447,0.548,2.55,3.782,0.447,4.359,1.225,0.447,0.894,0.447,0.548,0.548,1.14,3.055,5.0,0.0,3.786,2.309,2.082,1.155,0.0,0.577,0.0,0.577,1.732,4.509,0.577,4.619,1.528,0.577,0.0,0.577,0.577,0.0,1.0,Inter,2.59,3.43,2.68,2017-04-22,I1,4.0,5.0,H,A,Fiorentina,2.65,3.55,2.77,2.68,2.77,0.360914935842,0.23727876344,0.401806300718,0.401806300718,H,1.68,1.77,0,2.68,0.0286719723594
37596,3.8,13.4,0.2,10.6,4.0,2.4,1.6,2.4,0.2,0.4,0.4,5.4,18.0,0.0,16.4,4.6,0.6,1.2,0.2,0.4,0.4,2.4,3.33,11.67,0.33,10.67,4.0,2.0,2.0,2.33,0.33,0.33,0.33,6.67,19.67,0.0,17.33,4.67,0.67,1.0,0.33,0.33,0.33,2.0,2.049,5.55,0.447,3.05,1.225,1.14,0.894,1.14,0.447,0.548,0.548,2.51,3.082,0.0,6.025,2.51,0.894,0.837,0.447,0.548,0.548,2.302,2.309,1.155,0.577,4.041,1.732,1.0,1.0,0.577,0.577,0.577,0.577,2.082,2.517,0.0,6.658,2.517,1.155,1.0,0.577,0.577,0.577,1.0,6.2,15.4,0.0,14.0,4.2,1.4,1.0,1.6,0.4,0.2,0.4,4.2,13.6,0.2,13.6,4.8,0.4,0.6,0.2,0.4,0.4,1.6,6.67,14.33,0.0,13.67,4.67,2.0,0.67,2.33,0.33,0.0,0.67,3.33,12.33,0.0,16.33,7.0,0.0,1.0,0.0,0.33,0.67,1.67,1.095,4.615,0.0,2.345,2.387,1.14,1.414,1.517,0.548,0.447,0.548,2.049,4.393,0.447,5.128,3.701,0.894,0.894,0.447,0.548,0.548,1.14,1.155,4.726,0.0,2.082,2.082,1.0,1.155,1.528,0.577,0.0,0.577,2.309,3.512,0.0,3.512,2.646,0.0,1.0,0.0,0.577,0.577,1.528,Torino,2.29,3.51,3.03,2017-04-23,I1,3.0,1.0,A,D,Chievo,2.31,3.68,3.17,2.29,2.31,0.266759265501,0.290804303464,0.442436431036,0.442436431036,H,-1.0,-1.0,0,3.03,0.112403427736
37597,4.8,15.2,0.0,9.6,2.8,1.8,0.4,2.2,0.2,0.0,0.8,6.4,9.6,0.0,12.8,4.8,0.0,1.2,0.0,0.4,0.6,1.8,3.67,16.67,0.0,9.67,3.0,2.0,0.67,1.33,0.33,0.0,0.67,5.0,9.0,0.0,12.0,3.33,0.0,1.0,0.0,0.33,0.67,2.0,2.864,4.604,0.0,3.209,0.837,0.447,0.894,1.924,0.447,0.0,0.447,3.435,3.578,0.0,6.611,2.387,0.0,1.304,0.0,0.548,0.548,0.837,2.309,5.508,0.0,2.887,1.0,0.0,1.155,1.528,0.577,0.0,0.577,2.0,3.464,0.0,7.0,1.528,0.0,1.0,0.0,0.577,0.577,1.0,3.2,14.4,0.4,8.4,2.2,2.2,0.4,2.2,0.0,0.0,1.0,7.4,10.8,0.0,18.6,7.2,0.2,1.0,0.0,0.4,0.6,2.0,1.67,14.67,0.33,7.33,2.0,2.33,0.33,2.0,0.0,0.0,1.0,7.67,9.33,0.0,21.67,7.67,0.33,0.67,0.0,0.67,0.33,1.33,2.775,4.159,0.548,2.608,0.837,1.304,0.548,1.095,0.0,0.0,0.0,2.966,2.683,0.0,5.079,2.168,0.447,0.707,0.0,0.548,0.548,2.0,0.577,5.508,0.577,2.309,1.0,1.528,0.577,0.0,0.0,0.0,0.0,4.041,2.309,0.0,4.041,2.887,0.577,0.577,0.0,0.577,0.577,1.528,Genoa,16.3,6.89,1.19,2017-04-23,I1,0.0,4.0,H,H,Juventus,19.25,7.87,1.19,1.19,1.19,0.0941034403332,0.191909069639,0.713987490027,0.713987490027,H,0.19,0.19,0,1.19,-0.126348644426
37598,3.2,13.4,0.8,6.4,2.4,2.0,0.8,3.2,0.0,0.2,0.8,9.0,11.6,0.0,17.0,8.6,0.6,1.2,0.4,0.2,0.4,1.0,3.67,15.33,1.0,7.0,2.33,2.0,0.67,3.67,0.0,0.0,1.0,7.67,13.33,0.0,17.33,8.67,0.67,1.33,0.33,0.33,0.33,1.33,1.789,4.099,0.447,2.074,0.548,0.707,0.447,1.304,0.0,0.447,0.447,3.317,3.847,0.0,5.05,1.949,0.548,1.304,0.548,0.447,0.548,1.225,2.309,4.163,0.0,1.0,0.577,0.0,0.577,0.577,0.0,0.0,0.0,2.517,3.055,0.0,6.658,2.309,0.577,1.528,0.577,0.577,0.577,1.528,4.6,11.4,0.0,9.4,3.6,2.2,1.2,1.0,0.4,0.2,0.4,5.8,14.6,0.0,19.8,6.0,0.2,0.2,0.2,0.6,0.2,2.4,4.0,11.67,0.0,10.33,4.0,2.33,1.33,1.33,0.33,0.0,0.67,4.67,14.33,0.0,16.0,4.0,0.33,0.0,0.33,0.67,0.0,2.67,2.408,4.159,0.0,3.05,2.074,0.837,1.095,1.225,0.548,0.447,0.548,2.588,3.715,0.0,7.662,3.082,0.447,0.447,0.447,0.548,0.447,0.548,2.0,5.033,0.0,3.786,2.646,1.155,1.528,1.528,0.577,0.0,0.577,1.528,5.132,0.0,7.55,1.732,0.577,0.0,0.577,0.577,0.0,0.577,Palermo,16.84,7.61,1.16,2017-04-23,I1,2.0,6.0,H,H,Lazio,19.6,8.51,1.17,1.16,1.17,0.0900715414826,0.2223571968,0.687571261718,0.687571261718,H,0.16,0.17,0,1.16,-0.1744977038
37599,4.0,13.0,0.0,9.4,3.2,2.0,0.4,2.2,0.2,0.0,0.8,7.2,16.6,0.2,18.8,7.0,0.2,0.8,0.2,0.2,0.6,1.0,5.67,14.0,0.0,11.67,4.0,2.33,0.67,2.33,0.33,0.0,0.67,8.0,16.67,0.33,17.0,7.0,0.33,1.0,0.33,0.0,0.67,1.33,2.55,5.099,0.0,3.13,1.483,1.732,0.894,1.095,0.447,0.0,0.447,4.868,3.209,0.447,3.962,1.581,0.447,0.837,0.447,0.447,0.548,1.732,1.528,6.928,0.0,0.577,1.0,2.309,1.155,1.528,0.577,0.0,0.577,6.0,0.577,0.577,3.606,2.0,0.577,1.0,0.577,0.0,0.577,2.309,5.4,13.6,0.2,10.0,3.4,1.8,0.6,2.0,0.2,0.0,0.8,7.0,12.2,0.2,16.4,6.2,0.4,1.4,0.0,0.4,0.6,2.0,5.67,14.33,0.33,8.33,2.33,1.67,0.33,2.67,0.0,0.0,1.0,8.0,11.33,0.0,18.67,7.0,0.33,1.67,0.0,0.33,0.67,1.33,1.673,1.14,0.447,4.528,2.074,0.447,0.548,1.581,0.447,0.0,0.447,3.082,4.207,0.447,6.542,2.28,0.548,1.14,0.0,0.548,0.548,1.0,1.155,0.577,0.577,0.577,0.577,0.577,0.577,1.528,0.0,0.0,0.0,3.0,5.132,0.0,4.163,2.646,0.577,1.155,0.0,0.577,0.577,0.577,Empoli,8.73,5.07,1.35,2017-04-23,I1,2.0,1.0,A,A,Milan,9.5,5.67,1.35,8.73,9.5,0.108422019053,0.22658169706,0.664996283888,0.664996283888,H,-1.0,-1.0,0,1.35,-0.0757444568532
37600,4.0,14.8,0.2,8.8,2.6,3.0,0.6,1.4,0.2,0.2,0.6,6.0,11.6,0.0,16.2,5.0,0.0,0.4,0.0,0.6,0.4,1.8,5.0,10.33,0.0,10.0,3.33,2.67,1.0,1.67,0.33,0.33,0.33,7.67,10.33,0.0,18.33,6.0,0.0,0.33,0.0,0.67,0.33,1.67,2.55,6.686,0.447,4.324,2.51,1.225,0.894,0.894,0.447,0.447,0.548,4.183,2.302,0.0,4.604,2.0,0.0,0.548,0.0,0.548,0.548,0.447,3.0,1.528,0.0,5.292,3.215,0.577,1.0,1.155,0.577,0.577,0.577,4.933,1.528,0.0,4.933,2.0,0.0,0.577,0.0,0.577,0.577,0.577,5.0,14.8,0.0,11.8,3.8,2.8,1.2,1.8,0.2,0.4,0.4,5.6,15.2,0.0,14.0,4.6,0.8,0.6,0.4,0.4,0.2,1.8,5.67,12.33,0.0,13.0,4.33,1.33,1.33,1.67,0.33,0.33,0.33,4.33,14.33,0.0,13.0,5.33,0.67,0.67,0.33,0.33,0.33,1.0,3.0,4.97,0.0,4.087,1.095,2.168,0.447,1.304,0.447,0.548,0.548,3.507,6.14,0.0,4.301,1.817,0.447,0.548,0.548,0.548,0.447,1.483,4.041,2.517,0.0,5.292,0.577,0.577,0.577,1.528,0.577,0.577,0.577,2.517,7.234,0.0,5.196,1.528,0.577,0.577,0.577,0.577,0.577,1.0,Crotone,4.06,3.63,1.89,2017-04-23,I1,2.0,1.0,A,H,Sampdoria,4.23,3.81,1.92,4.06,4.23,0.211203941247,0.295022592189,0.493773466564,0.493773466564,H,-1.0,-1.0,0,1.89,-0.0353270625366
37601,3.2,11.4,0.2,13.4,6.4,2.4,3.6,1.0,1.0,0.0,0.0,4.0,13.4,0.2,15.8,4.6,2.2,0.2,1.0,0.0,0.0,2.4,3.67,11.67,0.0,12.0,5.67,3.0,2.67,1.0,1.0,0.0,0.0,3.67,15.33,0.0,16.33,4.33,1.67,0.0,1.0,0.0,0.0,3.0,2.588,3.507,0.447,2.302,1.817,1.517,1.949,0.707,0.0,0.0,0.0,1.871,6.504,0.447,4.55,1.517,1.304,0.447,0.0,0.0,0.0,0.894,2.517,4.509,0.0,1.0,1.528,1.0,0.577,1.0,0.0,0.0,0.0,2.082,8.386,0.0,6.028,0.577,1.155,0.0,0.0,0.0,0.0,0.0,5.4,13.0,0.0,13.6,4.2,3.4,1.6,0.8,0.8,0.0,0.2,8.0,16.4,0.2,11.0,4.2,0.8,0.4,0.4,0.6,0.0,2.8,5.33,13.67,0.0,12.0,2.67,3.67,1.33,1.0,0.67,0.0,0.33,6.67,15.33,0.0,10.0,3.67,0.67,0.33,0.33,0.67,0.0,2.67,2.302,3.808,0.0,3.13,2.387,1.14,0.894,0.837,0.447,0.0,0.447,4.637,3.507,0.447,2.345,1.095,0.447,0.548,0.548,0.548,0.0,2.168,2.082,1.528,0.0,1.0,1.528,1.528,0.577,1.0,0.577,0.0,0.577,4.509,4.041,0.0,2.646,1.155,0.577,0.577,0.577,0.577,0.0,0.577,Napoli,1.39,4.87,7.96,2017-04-23,I1,2.0,2.0,D,D,Sassuolo,1.4,5.17,8.84,4.87,5.17,0.511057593984,0.268785711772,0.220156694244,0.511057593984,A,-1.0,-1.0,0,1.39,-0.208366866448
37602,3.2,15.0,0.0,10.0,4.0,2.2,1.2,1.2,0.4,0.2,0.4,7.4,14.8,0.0,17.0,4.4,0.4,1.0,0.0,0.6,0.4,3.2,2.67,11.33,0.0,12.0,5.33,1.0,1.67,1.0,0.67,0.0,0.33,9.0,11.67,0.0,19.67,5.0,0.33,0.67,0.0,0.67,0.33,2.67,1.304,5.874,0.0,4.95,3.391,2.168,1.304,0.447,0.548,0.447,0.548,3.435,4.97,0.0,5.612,3.13,0.548,0.707,0.0,0.548,0.548,0.837,1.528,3.512,0.0,5.0,3.512,0.0,1.528,0.0,0.577,0.0,0.577,3.606,3.215,0.0,6.028,4.0,0.577,0.577,0.0,0.577,0.577,0.577,6.4,15.2,0.2,10.8,3.8,2.0,1.0,2.2,0.2,0.2,0.6,4.8,12.6,0.0,10.8,5.6,0.4,1.2,0.0,0.4,0.6,2.6,5.67,17.67,0.33,9.33,2.67,2.0,0.67,2.67,0.0,0.33,0.67,5.0,15.33,0.0,10.67,6.0,0.33,1.33,0.0,0.33,0.67,2.33,1.342,4.55,0.447,3.271,1.643,0.0,0.707,1.304,0.447,0.447,0.548,2.28,4.037,0.0,1.643,2.608,0.548,0.447,0.0,0.548,0.548,0.548,1.155,4.041,0.577,3.512,0.577,0.0,0.577,1.528,0.0,0.577,0.577,2.0,2.082,0.0,2.082,3.606,0.577,0.577,0.0,0.577,0.577,0.577,Cagliari,4.21,3.72,1.83,2017-04-23,I1,1.0,2.0,H,D,Udinese,4.5,3.9,1.85,1.83,1.85,0.205173339334,0.292981064773,0.501845595893,0.501845595893,H,0.83,0.85,0,1.83,-0.0446024915387
37608,4.6,14.2,0.0,13.8,5.6,2.0,2.6,0.8,0.8,0.0,0.2,6.0,14.4,0.0,13.2,4.2,1.2,0.2,0.8,0.2,0.0,1.8,3.67,14.33,0.0,12.67,5.0,2.33,3.0,0.33,1.0,0.0,0.0,7.0,12.67,0.0,11.67,3.33,1.33,0.0,1.0,0.0,0.0,2.33,1.817,4.817,0.0,2.168,2.608,1.225,0.548,1.304,0.447,0.0,0.447,2.915,2.881,0.0,3.194,1.643,0.447,0.447,0.447,0.447,0.0,1.095,1.528,6.807,0.0,2.082,0.0,0.577,0.0,0.577,0.0,0.0,0.0,2.646,1.155,0.0,2.309,0.577,0.577,0.0,0.0,0.0,0.0,0.577,4.8,13.2,0.0,16.0,6.0,1.8,2.4,1.8,0.6,0.2,0.2,3.6,16.8,0.0,9.6,4.0,1.2,1.2,0.4,0.4,0.2,2.6,3.67,11.67,0.0,16.67,6.0,2.33,2.0,0.67,0.67,0.33,0.0,3.67,19.0,0.0,8.67,2.67,1.33,0.33,0.67,0.33,0.0,3.67,3.194,2.775,0.0,6.124,2.915,1.095,2.302,1.924,0.548,0.447,0.447,1.517,5.805,0.0,3.286,1.871,0.837,1.304,0.548,0.548,0.447,1.949,3.055,2.517,0.0,8.327,1.0,1.155,1.0,0.577,0.577,0.577,0.0,1.528,7.0,0.0,3.055,0.577,0.577,0.577,0.577,0.577,0.0,1.528,Roma,1.24,6.43,11.17,2017-04-24,I1,4.0,1.0,A,A,Pescara,1.24,6.78,12.87,1.24,1.24,0.538304987788,0.263303861824,0.198391150388,0.538304987788,A,0.24,0.24,0,1.24,-0.268146625116
37630,3.2,13.0,0.0,9.8,3.8,1.8,1.4,0.4,0.6,0.4,0.0,3.6,14.6,0.2,11.4,3.8,1.0,0.2,0.8,0.0,0.2,2.0,2.67,10.33,0.0,9.0,4.33,0.67,1.33,0.33,0.67,0.33,0.0,3.0,12.0,0.0,11.0,3.67,1.33,0.0,1.0,0.0,0.0,2.0,2.683,4.359,0.0,3.962,2.28,1.924,0.548,0.548,0.548,0.548,0.0,1.817,5.941,0.447,4.219,1.304,0.707,0.447,0.447,0.0,0.447,1.225,2.082,1.528,0.0,5.0,3.055,0.577,0.577,0.577,0.577,0.577,0.0,1.732,6.557,0.0,5.568,1.528,0.577,0.0,0.0,0.0,0.0,1.732,3.6,16.4,0.0,7.0,2.6,3.6,0.6,1.6,0.0,0.4,0.6,6.8,16.4,0.0,14.2,4.8,0.4,0.6,0.2,0.4,0.4,2.2,3.33,16.33,0.0,7.0,3.0,3.0,1.0,2.33,0.0,0.33,0.67,7.0,16.33,0.0,13.67,5.67,0.67,1.0,0.33,0.0,0.67,2.33,1.342,1.949,0.0,2.915,1.949,1.14,0.894,1.342,0.0,0.548,0.548,3.347,2.408,0.0,5.404,2.049,0.548,0.894,0.447,0.548,0.548,0.447,1.528,2.309,0.0,3.606,2.646,1.0,1.0,1.155,0.0,0.577,0.577,4.0,3.055,0.0,7.506,2.309,0.577,1.0,0.577,0.0,0.577,0.577,Juventus,2.09,3.28,3.74,2017-04-28,I1,2.0,2.0,D,H,Atalanta,2.13,3.37,3.93,3.28,3.37,0.270142191894,0.272897460653,0.456960347453,0.456960347453,H,-1.0,-1.0,0,3.74,0.189580668309
37661,3.6,11.8,0.0,11.0,3.2,2.0,1.2,0.8,0.6,0.2,0.2,9.4,14.0,0.2,13.8,4.6,0.2,0.4,0.2,0.4,0.4,2.8,3.33,10.67,0.0,12.33,3.33,2.0,1.33,1.0,0.67,0.0,0.33,10.67,14.33,0.0,11.0,3.67,0.33,0.33,0.33,0.33,0.33,3.0,1.817,3.493,0.0,2.449,0.447,1.414,0.447,0.837,0.548,0.447,0.447,4.278,2.121,0.447,5.933,1.517,0.447,0.548,0.447,0.548,0.548,0.837,2.309,4.163,0.0,1.155,0.577,2.0,0.577,1.0,0.577,0.0,0.577,5.508,1.528,0.0,6.083,1.155,0.577,0.577,0.577,0.577,0.577,1.0,4.2,12.4,0.2,10.0,3.2,2.2,1.8,2.6,0.0,0.6,0.4,9.2,15.8,0.0,21.4,7.0,0.4,0.8,0.2,0.6,0.2,1.0,5.0,12.67,0.0,11.67,2.67,2.0,1.67,1.67,0.0,1.0,0.0,9.67,15.0,0.0,21.0,6.67,0.33,0.33,0.0,1.0,0.0,1.33,2.775,2.191,0.447,5.05,1.483,1.304,0.837,1.517,0.0,0.548,0.548,3.194,3.493,0.0,3.362,1.581,0.548,1.304,0.447,0.548,0.447,0.707,3.0,3.055,0.0,6.351,1.528,1.732,0.577,0.577,0.0,0.0,0.0,4.163,3.606,0.0,3.606,1.528,0.577,0.577,0.0,0.0,0.0,0.577,Sampdoria,4.84,4.15,1.66,2017-04-29,I1,1.0,1.0,D,A,Torino,5.27,4.24,1.68,4.15,4.24,0.167236779887,0.231144043058,0.601619177055,0.601619177055,H,-1.0,-1.0,0,1.66,-0.000790461499186
